加水分解 0.084812 -0.049246 -0.183304 0.120379 -0.013679 -0.147737 0.155945 0.021887 -0.112171 0.191511 0.057454 -0.076605 -0.210663 0.093020 -0.041038 -0.175096 0.128587 -0.005472 -0.139530 0.164153 0.030095 -0.103963 0.199719 0.065661 -0.068397 -0.202456 0.101228 -0.032831 -0.166888 0.136794 0.002735 -0.131323 0.172360 0.038303 -0.095756 0.207927 0.073869 -0.060190 -0.194247 0.109435 -0.024623 -0.158681 0.145002 0.010944 -0.123114 0.180568 0.046510 -0.087548 0.216135 0.082076 -0.051981 -0.186041 0.117642 -0.016415 -0.150472 0.153208 0.019150 -0.114906 0.188775 0.054718 -0.079339 -0.213400 0.090284 -0.043775
イソシアネート化 0.030330 -0.158964 0.090990 -0.098304 0.151650 -0.037644 0.212311 0.023016 -0.166277 0.083676 -0.105617 0.144337 -0.044958 0.204998 0.015705 -0.173592 0.076362 -0.112930 0.137020 -0.052272 0.197682 0.008390 -0.180903 0.069050 -0.120244 0.129708 -0.059584 0.190371 0.001076 -0.188213 0.061736 -0.127560 0.122399 -0.066900 0.183059 -0.006237 -0.195529 0.054417 -0.134876 0.115080 -0.074212 0.175740 -0.013549 -0.202844 0.047114 -0.142181 0.107771 -0.081525 0.168431 -0.020865 -0.210160 0.039792 -0.149503 0.100455 -0.088840 0.161119 -0.028177 -0.217472 0.032480 -0.156802 0.093136 -0.096152 0.153806 -0.035496
加水分解 0.084812 -0.049246 -0.183304 0.120379 -0.013679 -0.147737 0.155945 0.021887 -0.112171 0.191511 0.057454 -0.076605 -0.210663 0.093020 -0.041038 -0.175096 0.128587 -0.005472 -0.139530 0.164153 0.030095 -0.103963 0.199719 0.065661 -0.068397 -0.202456 0.101228 -0.032831 -0.166888 0.136794 0.002735 -0.131323 0.172360 0.038303 -0.095756 0.207927 0.073869 -0.060190 -0.194247 0.109435 -0.024623 -0.158681 0.145002 0.010944 -0.123114 0.180568 0.046510 -0.087548 0.216135 0.082076 -0.051981 -0.186041 0.117642 -0.016415 -0.150472 0.153208 0.019150 -0.114906 0.188775 0.054718 -0.079339 -0.213400 0.090284 -0.043775
チオール化 -0.196934 -0.181357 -0.165780 -0.150203 -0.134626 -0.119049 -0.103472 -0.087895 -0.072318 -0.056741 -0.041163 -0.025586 -0.010009 0.005568 0.021145 0.036722 0.052299 0.067876 0.083453 0.099029 0.114607 0.130185 0.145762 0.161340 0.176917 0.192493 0.208070 -0.201375 -0.185798 -0.170221 -0.154644 -0.139068 -0.123491 -0.107914 -0.092337 -0.076759 -0.061183 -0.045605 -0.030029 -0.014453 0.001127 0.016703 0.032281 0.047859 0.063435 0.079012 0.094587 0.110168 0.125746 0.141322 0.156898 0.172474 0.188052 0.203628 -0.205819 -0.190239 -0.174663 -0.159085 -0.143508 -0.127931 -0.112355 -0.096777 -0.081203 -0.065625
酸化 -0.140374 -0.062539 0.015296 0.093131 0.170967 -0.187616 -0.109781 -0.031946 0.045889 0.123724 0.201559 -0.157023 -0.079188 -0.001353 0.076482 0.154317 -0.204265 -0.126430 -0.048595 0.029240 0.107075 0.184910 -0.173672 -0.095837 -0.018002 0.059833 0.137668 0.215503 -0.143080 -0.065245 0.012591 0.090426 0.168261 -0.190322 -0.112486 -0.034652 0.043183 0.121019 0.198854 -0.159729 -0.081894 -0.004059 0.073776 0.151612 -0.206971 -0.129136 -0.051301 0.026534 0.104369 0.182204 -0.176378 -0.098543 -0.020708 0.057127 0.134962 0.212797 -0.145785 -0.067951 0.009885 0.087720 0.165555 -0.193027 -0.115192 -0.037357
ジスルフィド化 0.201396 0.184453 0.167510 0.150567 0.133623 0.116680 0.099738 0.082794 0.065851 0.048908 0.031964 0.015021 -0.001922 -0.018863 -0.035807 -0.052751 -0.069694 -0.086636 -0.103581 -0.120524 -0.137468 -0.154411 -0.171350 -0.188297 -0.205239 0.214495 0.197555 0.180614 0.163666 0.146725 0.129780 0.112838 0.095893 0.078952 0.062008 0.045066 0.028122 0.011177 -0.005764 -0.022708 -0.039653 -0.056597 -0.073538 -0.090483 -0.107421 -0.124362 -0.141313 -0.158254 -0.175192 -0.192140 -0.209084 0.210650 0.193705 0.176771 0.159823 0.142889 0.125937 0.108993 0.092052 0.075111 0.058166 0.041222 0.024284 0.007336
還元 -0.147090 -0.076075 -0.005060 0.065955 0.136970 0.207985 -0.157210 -0.086195 -0.015180 0.055835 0.126850 0.197865 -0.167330 -0.096315 -0.025300 0.045715 0.116730 0.187745 -0.177450 -0.106435 -0.035420 0.035595 0.106610 0.177624 -0.187570 -0.116555 -0.045540 0.025475 0.096490 0.167504 -0.197690 -0.126675 -0.055660 0.015355 0.086369 0.157384 -0.207810 -0.136795 -0.065780 0.005235 0.076249 0.147264 -0.217930 -0.146915 -0.075901 -0.004886 0.066129 0.137144 0.208159 -0.157036 -0.086020 -0.015006 0.056009 0.127024 0.198039 -0.167155 -0.096141 -0.025126 0.045889 0.116904 0.187919 -0.177275 -0.106261 -0.035246
セレノール化 -0.008292 0.201048 -0.024875 0.184465 -0.041459 0.167881 -0.058042 0.151298 -0.074626 0.134714 -0.091209 0.118131 -0.107794 0.101547 -0.124377 0.084963 -0.140961 0.068380 -0.157543 0.051796 -0.174126 0.035214 -0.190710 0.018630 -0.207296 0.002044 0.211387 -0.014537 0.194803 -0.031123 0.178219 -0.047705 0.161636 -0.064291 0.145051 -0.080871 0.128467 -0.097454 0.111884 -0.114039 0.095302 -0.130620 0.078719 -0.147204 0.062132 -0.163788 0.045551 -0.180372 0.028967 -0.196960 0.012383 -0.213544 -0.004201 0.205142 -0.020785 0.188558 -0.037369 0.171974 -0.053950 0.155387 -0.070534 0.138806 -0.087114 0.122222
酸化 -0.140374 -0.062539 0.015296 0.093131 0.170967 -0.187616 -0.109781 -0.031946 0.045889 0.123724 0.201559 -0.157023 -0.079188 -0.001353 0.076482 0.154317 -0.204265 -0.126430 -0.048595 0.029240 0.107075 0.184910 -0.173672 -0.095837 -0.018002 0.059833 0.137668 0.215503 -0.143080 -0.065245 0.012591 0.090426 0.168261 -0.190322 -0.112486 -0.034652 0.043183 0.121019 0.198854 -0.159729 -0.081894 -0.004059 0.073776 0.151612 -0.206971 -0.129136 -0.051301 0.026534 0.104369 0.182204 -0.176378 -0.098543 -0.020708 0.057127 0.134962 0.212797 -0.145785 -0.067951 0.009885 0.087720 0.165555 -0.193027 -0.115192 -0.037357
テルロール化 -0.005844 0.208836 -0.017531 0.197148 -0.029219 0.185460 -0.040907 0.173772 -0.052595 0.162085 -0.064283 0.150398 -0.075971 0.138709 -0.087659 0.127021 -0.099346 0.115334 -0.111033 0.103646 -0.122720 0.091958 -0.134408 0.080272 -0.146098 0.068582 -0.157784 0.056896 -0.169471 0.045206 -0.181159 0.033520 -0.192847 0.021832 -0.204537 0.010145 -0.216223 -0.001543 0.213137 -0.013231 0.201449 -0.024917 0.189763 -0.036607 0.178071 -0.048293 0.166385 -0.059980 0.154695 -0.071673 0.143009 -0.083359 0.131319 -0.095045 0.119633 -0.106732 0.107943 -0.118418 0.096257 -0.130111 0.084574 -0.141794 0.072884 -0.153484
酸化 -0.140374 -0.062539 0.015296 0.093131 0.170967 -0.187616 -0.109781 -0.031946 0.045889 0.123724 0.201559 -0.157023 -0.079188 -0.001353 0.076482 0.154317 -0.204265 -0.126430 -0.048595 0.029240 0.107075 0.184910 -0.173672 -0.095837 -0.018002 0.059833 0.137668 0.215503 -0.143080 -0.065245 0.012591 0.090426 0.168261 -0.190322 -0.112486 -0.034652 0.043183 0.121019 0.198854 -0.159729 -0.081894 -0.004059 0.073776 0.151612 -0.206971 -0.129136 -0.051301 0.026534 0.104369 0.182204 -0.176378 -0.098543 -0.020708 0.057127 0.134962 0.212797 -0.145785 -0.067951 0.009885 0.087720 0.165555 -0.193027 -0.115192 -0.037357
ボロン酸化 -0.190681 -0.169635 -0.148590 -0.127544 -0.106499 -0.085453 -0.064407 -0.043362 -0.022316 -0.001270 0.019775 0.040821 0.061867 0.082912 0.103958 0.125004 0.146049 0.167095 0.188140 0.209186 -0.193222 -0.172176 -0.151131 -0.130085 -0.109039 -0.087994 -0.066948 -0.045903 -0.024857 -0.003811 0.017234 0.038280 0.059325 0.080372 0.101416 0.122463 0.143507 0.164554 0.185598 0.206645 -0.195762 -0.174718 -0.153670 -0.132625 -0.111580 -0.090535 -0.069491 -0.048443 -0.027395 -0.006352 0.014693 0.035740 0.056784 0.077831 0.098875 0.119922 0.140968 0.162013 0.183059 0.204106 -0.198303 -0.177258 -0.156214 -0.135166
脱ボロン 0.078247 -0.062134 -0.202514 0.094359 -0.046021 -0.186401 0.110472 -0.029908 -0.170289 0.126585 -0.013795 -0.154176 0.142698 0.002318 -0.138063 0.158810 0.018430 -0.121950 0.174923 0.034543 -0.105837 0.191036 0.050656 -0.089725 0.207149 0.066769 -0.073613 -0.213992 0.082882 -0.057499 -0.197879 0.098994 -0.041386 -0.181767 0.115107 -0.025273 -0.165654 0.131219 -0.009161 -0.149541 0.147333 0.006952 -0.133428 0.163446 0.023065 -0.117315 0.179558 0.039178 -0.101200 0.195670 0.055291 -0.085089 0.211783 0.071402 -0.068976 -0.209356 0.087516 -0.052864 -0.193243 0.103629 -0.036753 -0.177131 0.119743 -0.020640
シリル化 0.075006 -0.068984 -0.212974 0.081029 -0.062961 -0.206951 0.087051 -0.056939 -0.200929 0.093073 -0.050917 -0.194906 0.099096 -0.044894 -0.188884 0.105118 -0.038872 -0.182862 0.111140 -0.032849 -0.176840 0.117163 -0.026827 -0.170817 0.123185 -0.020804 -0.164794 0.129208 -0.014782 -0.158772 0.135230 -0.008760 -0.152749 0.141252 -0.002738 -0.146728 0.147274 0.003285 -0.140705 0.153297 0.009308 -0.134683 0.159320 0.015330 -0.128661 0.165342 0.021352 -0.122637 0.171365 0.027375 -0.116616 0.177388 0.033396 -0.110592 0.183410 0.039419 -0.104571 0.189433 0.045443 -0.098548 0.195454 0.051464 -0.092526 0.201476
脱シリル 0.079304 -0.060888 -0.201080 0.097719 -0.042472 -0.182665 0.116136 -0.024057 -0.164249 0.134551 -0.005641 -0.145833 0.152967 0.012775 -0.127418 0.171382 0.031190 -0.109002 0.189798 0.049606 -0.090586 0.208214 0.068022 -0.072170 -0.212362 0.086437 -0.053755 -0.193945 0.104853 -0.035340 -0.175530 0.123268 -0.016924 -0.157116 0.141685 0.001492 -0.138700 0.160100 0.019909 -0.120283 0.178516 0.038325 -0.101868 0.196932 0.056740 -0.083451 0.215348 0.075155 -0.065036 -0.205228 0.093571 -0.046621 -0.186812 0.111987 -0.028204 -0.168395 0.130403 -0.009790 -0.149982 0.148817 0.008624 -0.131565 0.167234 0.027040
ゲルマニル化 -0.018729 0.180829 -0.056187 0.143371 -0.093645 0.105913 -0.131103 0.068455 -0.168561 0.030997 -0.206019 -0.006461 0.193096 -0.043919 0.155638 -0.081378 0.118180 -0.118835 0.080724 -0.156293 0.043265 -0.193751 0.005807 0.205365 -0.031653 0.167906 -0.069109 0.130449 -0.106567 0.092989 -0.144025 0.055531 -0.181482 0.018073 0.217631 -0.019384 0.180175 -0.056840 0.142715 -0.094298 0.105260 -0.131756 0.067802 -0.169215 0.030340 -0.206673 -0.007118 0.192444 -0.044576 0.154982 -0.082031 0.117524 -0.119492 0.080069 -0.156951 0.042611 -0.194409 0.005153 0.204711 -0.032309 0.167253 -0.069764 0.129795 -0.107225
脱ゲルマニル -0.016662 0.186783 -0.049986 0.153459 -0.083311 0.120135 -0.116635 0.086810 -0.149959 0.053486 -0.183283 0.020162 -0.216607 -0.013161 0.190283 -0.046487 0.156959 -0.079811 0.123634 -0.113135 0.090310 -0.146459 0.056987 -0.179783 0.023661 -0.213107 -0.009663 0.193785 -0.042986 0.160458 -0.076309 0.127134 -0.109634 0.093810 -0.142960 0.060486 -0.176283 0.027161 -0.209605 -0.006163 0.197281 -0.039487 0.163957 -0.072811 0.130635 -0.106134 0.097308 -0.139458 0.063984 -0.172785 0.030660 -0.206106 -0.002667 0.200782 -0.035987 0.167462 -0.069314 0.134135 -0.102635 0.100808 -0.135962 0.067491 -0.169286 0.034160
スタンニル化 -0.011609 0.194589 -0.034827 0.171371 -0.058046 0.148153 -0.081264 0.124934 -0.104482 0.101716 -0.127700 0.078498 -0.150919 0.055279 -0.174137 0.032061 -0.197356 0.008843 0.215041 -0.014376 0.191823 -0.037594 0.168605 -0.060811 0.145385 -0.084031 0.122169 -0.107249 0.098950 -0.130466 0.075732 -0.153686 0.052514 -0.176905 0.029293 -0.200121 0.006077 0.212275 -0.017142 0.189056 -0.040359 0.165838 -0.063576 0.142620 -0.086799 0.119403 -0.110014 0.096185 -0.133235 0.072964 -0.156453 0.049746 -0.179670 0.026531 -0.202888 0.003310 0.209505 -0.019908 0.186288 -0.043125 0.163073 -0.066343 0.139855 -0.089564
脱スタンニル -0.006392 0.206874 -0.019176 0.194090 -0.031960 0.181306 -0.044744 0.168522 -0.057529 0.155738 -0.070312 0.142954 -0.083097 0.130170 -0.095880 0.117385 -0.108665 0.104601 -0.121450 0.091817 -0.134233 0.079034 -0.147017 0.066250 -0.159802 0.053465 -0.172584 0.040682 -0.185370 0.027898 -0.198152 0.015111 -0.210937 0.002328 0.215596 -0.010456 0.202811 -0.023241 0.190029 -0.036024 0.177241 -0.048808 0.164459 -0.061591 0.151676 -0.074375 0.138889 -0.087158 0.126109 -0.099945 0.113322 -0.112729 0.100535 -0.125509 0.087755 -0.138295 0.074968 -0.151082 0.062188 -0.163862 0.049401 -0.176646 0.036621 -0.189436
メルカプト化 -0.025742 0.166851 -0.077225 0.115368 -0.128708 0.063885 -0.180192 0.012401 0.204994 -0.039082 0.153511 -0.090565 0.102028 -0.142049 0.050544 -0.193532 -0.000939 0.191654 -0.052422 0.140171 -0.103905 0.088687 -0.155387 0.037205 -0.206873 -0.014279 0.178315 -0.065763 0.126831 -0.117246 0.075349 -0.168730 0.023864 0.216456 -0.027622 0.164974 -0.079104 0.113492 -0.130586 0.062006 -0.182068 0.010524 0.203118 -0.040961 0.151631 -0.092440 0.100149 -0.143925 0.048670 -0.195411 -0.002815 0.189777 -0.054301 0.138295 -0.105783 0.086810 -0.157268 0.035327 -0.208753 -0.016158 0.176438 -0.067637 0.124955 -0.119125
酸化 -0.140374 -0.062539 0.015296 0.093131 0.170967 -0.187616 -0.109781 -0.031946 0.045889 0.123724 0.201559 -0.157023 -0.079188 -0.001353 0.076482 0.154317 -0.204265 -0.126430 -0.048595 0.029240 0.107075 0.184910 -0.173672 -0.095837 -0.018002 0.059833 0.137668 0.215503 -0.143080 -0.065245 0.012591 0.090426 0.168261 -0.190322 -0.112486 -0.034652 0.043183 0.121019 0.198854 -0.159729 -0.081894 -0.004059 0.073776 0.151612 -0.206971 -0.129136 -0.051301 0.026534 0.104369 0.182204 -0.176378 -0.098543 -0.020708 0.057127 0.134962 0.212797 -0.145785 -0.067951 0.009885 0.087720 0.165555 -0.193027 -0.115192 -0.037357
チオエステル化 0.205319 0.195599 0.185879 0.176159 0.166440 0.156720 0.147001 0.137281 0.127561 0.117841 0.108120 0.098401 0.088682 0.078963 0.069242 0.059523 0.049804 0.040083 0.030363 0.020644 0.010923 0.001203 -0.008513 -0.018235 -0.027954 -0.037675 -0.047396 -0.057111 -0.066834 -0.076554 -0.086273 -0.095992 -0.105711 -0.115430 -0.125149 -0.134871 -0.144594 -0.154313 -0.164028 -0.173751 -0.183476 -0.193192 -0.202914 -0.212633 0.207731 0.198012 0.188283 0.178567 0.168848 0.159129 0.149407 0.139688 0.129969 0.120247 0.110528 0.100816 0.091090 0.081371 0.071649 0.061930 0.052214 0.042492 0.032773 0.023054
加水分解 0.084812 -0.049246 -0.183304 0.120379 -0.013679 -0.147737 0.155945 0.021887 -0.112171 0.191511 0.057454 -0.076605 -0.210663 0.093020 -0.041038 -0.175096 0.128587 -0.005472 -0.139530 0.164153 0.030095 -0.103963 0.199719 0.065661 -0.068397 -0.202456 0.101228 -0.032831 -0.166888 0.136794 0.002735 -0.131323 0.172360 0.038303 -0.095756 0.207927 0.073869 -0.060190 -0.194247 0.109435 -0.024623 -0.158681 0.145002 0.010944 -0.123114 0.180568 0.046510 -0.087548 0.216135 0.082076 -0.051981 -0.186041 0.117642 -0.016415 -0.150472 0.153208 0.019150 -0.114906 0.188775 0.054718 -0.079339 -0.213400 0.090284 -0.043775
チオエーテル化 0.197035 0.188718 0.180401 0.172085 0.163767 0.155451 0.147134 0.138818 0.130501 0.122184 0.113867 0.105551 0.097234 0.088918 0.080600 0.072285 0.063969 0.055651 0.047333 0.039016 0.030698 0.022384 0.014069 0.005750 -0.002566 -0.010884 -0.019200 -0.027516 -0.035834 -0.044151 -0.052467 -0.060782 -0.069101 -0.077414 -0.085733 -0.094049 -0.102369 -0.110685 -0.119001 -0.127320 -0.135639 -0.143955 -0.152271 -0.160584 -0.168900 -0.177213 -0.185536 -0.193852 -0.202168 0.200219 0.191900 0.183583 0.175264 0.166951 0.158632 0.150319 0.142003 0.133684 0.125368 0.117049 0.108733 0.100416 0.092104 0.083787
酸化 -0.140374 -0.062539 0.015296 0.093131 0.170967 -0.187616 -0.109781 -0.031946 0.045889 0.123724 0.201559 -0.157023 -0.079188 -0.001353 0.076482 0.154317 -0.204265 -0.126430 -0.048595 0.029240 0.107075 0.184910 -0.173672 -0.095837 -0.018002 0.059833 0.137668 0.215503 -0.143080 -0.065245 0.012591 0.090426 0.168261 -0.190322 -0.112486 -0.034652 0.043183 0.121019 0.198854 -0.159729 -0.081894 -0.004059 0.073776 0.151612 -0.206971 -0.129136 -0.051301 0.026534 0.104369 0.182204 -0.176378 -0.098543 -0.020708 0.057127 0.134962 0.212797 -0.145785 -0.067951 0.009885 0.087720 0.165555 -0.193027 -0.115192 -0.037357
チオカルボニル化 0.027074 -0.161924 0.081221 -0.107776 0.135369 -0.053629 0.189517 0.000519 -0.188479 0.054666 -0.134332 0.108814 -0.080185 0.162962 -0.026036 -0.215033 0.028110 -0.160887 0.082257 -0.106740 0.136405 -0.052592 0.190553 0.001556 -0.187441 0.055703 -0.133294 0.109853 -0.079148 0.163999 -0.024998 -0.213995 0.029149 -0.159852 0.083295 -0.105702 0.137439 -0.051558 0.191588 0.002591 -0.186409 0.056738 -0.132259 0.110888 -0.078109 0.165034 -0.023963 -0.212960 0.030184 -0.158810 0.084337 -0.104666 0.138480 -0.050517 0.192630 0.003633 -0.185370 0.057777 -0.131227 0.111926 -0.077071 0.166076 -0.022921 -0.211918
還元 -0.147090 -0.076075 -0.005060 0.065955 0.136970 0.207985 -0.157210 -0.086195 -0.015180 0.055835 0.126850 0.197865 -0.167330 -0.096315 -0.025300 0.045715 0.116730 0.187745 -0.177450 -0.106435 -0.035420 0.035595 0.106610 0.177624 -0.187570 -0.116555 -0.045540 0.025475 0.096490 0.167504 -0.197690 -0.126675 -0.055660 0.015355 0.086369 0.157384 -0.207810 -0.136795 -0.065780 0.005235 0.076249 0.147264 -0.217930 -0.146915 -0.075901 -0.004886 0.066129 0.137144 0.208159 -0.157036 -0.086020 -0.015006 0.056009 0.127024 0.198039 -0.167155 -0.096141 -0.025126 0.045889 0.116904 0.187919 -0.177275 -0.106261 -0.035246
チオウレア化 -0.015367 0.187853 -0.046100 0.157119 -0.076833 0.126387 -0.107566 0.095653 -0.138299 0.064920 -0.169032 0.034187 -0.199766 0.003454 0.206673 -0.027280 0.175940 -0.058013 0.145207 -0.088745 0.114474 -0.119479 0.083741 -0.150211 0.053007 -0.180946 0.022275 -0.211678 -0.008458 0.194760 -0.039192 0.164026 -0.069926 0.133294 -0.100661 0.102561 -0.131393 0.071829 -0.162125 0.041095 -0.192859 0.010363 0.213583 -0.020372 0.182848 -0.051104 0.152112 -0.081836 0.121380 -0.112572 0.090648 -0.143307 0.059913 -0.174036 0.029181 -0.204771 -0.001551 0.201669 -0.032286 0.170934 -0.063018 0.140202 -0.093750 0.109466
加水分解 0.084812 -0.049246 -0.183304 0.120379 -0.013679 -0.147737 0.155945 0.021887 -0.112171 0.191511 0.057454 -0.076605 -0.210663 0.093020 -0.041038 -0.175096 0.128587 -0.005472 -0.139530 0.164153 0.030095 -0.103963 0.199719 0.065661 -0.068397 -0.202456 0.101228 -0.032831 -0.166888 0.136794 0.002735 -0.131323 0.172360 0.038303 -0.095756 0.207927 0.073869 -0.060190 -0.194247 0.109435 -0.024623 -0.158681 0.145002 0.010944 -0.123114 0.180568 0.046510 -0.087548 0.216135 0.082076 -0.051981 -0.186041 0.117642 -0.016415 -0.150472 0.153208 0.019150 -0.114906 0.188775 0.054718 -0.079339 -0.213400 0.090284 -0.043775
グアニジノ化 -0.021719 0.173749 -0.065156 0.130312 -0.108593 0.086874 -0.152031 0.043437 -0.195468 0.000000 0.195468 -0.043437 0.152031 -0.086875 0.108593 -0.130311 0.065155 -0.173749 0.021719 -0.217186 -0.021718 0.173749 -0.065157 0.130311 -0.108593 0.086875 -0.152030 0.043437 -0.195466 0.000000 0.195468 -0.043437 0.152033 -0.086876 0.108593 -0.130311 0.065155 -0.173748 0.021717 -0.217186 -0.021718 0.173750 -0.065155 0.130311 -0.108593 0.086873 -0.152033 0.043437 -0.195466 0.000000 0.195470 -0.043437 0.152026 -0.086873 0.108593 -0.130313 0.065153 -0.173746 0.021720 -0.217186 -0.021717 0.173750 -0.065157 0.130313
加水分解 0.084812 -0.049246 -0.183304 0.120379 -0.013679 -0.147737 0.155945 0.021887 -0.112171 0.191511 0.057454 -0.076605 -0.210663 0.093020 -0.041038 -0.175096 0.128587 -0.005472 -0.139530 0.164153 0.030095 -0.103963 0.199719 0.065661 -0.068397 -0.202456 0.101228 -0.032831 -0.166888 0.136794 0.002735 -0.131323 0.172360 0.038303 -0.095756 0.207927 0.073869 -0.060190 -0.194247 0.109435 -0.024623 -0.158681 0.145002 0.010944 -0.123114 0.180568 0.046510 -0.087548 0.216135 0.082076 -0.051981 -0.186041 0.117642 -0.016415 -0.150472 0.153208 0.019150 -0.114906 0.188775 0.054718 -0.079339 -0.213400 0.090284 -0.043775
イミノ化 0.066473 -0.085643 0.199419 0.047303 -0.104814 0.180249 0.028133 -0.123984 0.161078 0.008962 -0.143154 0.141908 -0.010208 -0.162324 0.122738 -0.029378 -0.181495 0.103567 -0.048549 -0.200665 0.084398 -0.067719 0.217343 0.065227 -0.086889 0.198173 0.046057 -0.106059 0.179003 0.026887 -0.125230 0.159833 0.007716 -0.144401 0.140662 -0.011455 -0.163571 0.121492 -0.030624 -0.182740 0.102322 -0.049794 -0.201911 0.083152 -0.068965 0.216097 0.063981 -0.088135 0.196928 0.044811 -0.107307 0.177757 0.025639 -0.126475 0.158587 0.006471 -0.145646 0.139417 -0.012700 -0.164816 0.120245 -0.031870 -0.183988 0.101076
加水分解 0.084812 -0.049246 -0.183304 0.120379 -0.013679 -0.147737 0.155945 0.021887 -0.112171 0.191511 0.057454 -0.076605 -0.210663 0.093020 -0.041038 -0.175096 0.128587 -0.005472 -0.139530 0.164153 0.030095 -0.103963 0.199719 0.065661 -0.068397 -0.202456 0.101228 -0.032831 -0.166888 0.136794 0.002735 -0.131323 0.172360 0.038303 -0.095756 0.207927 0.073869 -0.060190 -0.194247 0.109435 -0.024623 -0.158681 0.145002 0.010944 -0.123114 0.180568 0.046510 -0.087548 0.216135 0.082076 -0.051981 -0.186041 0.117642 -0.016415 -0.150472 0.153208 0.019150 -0.114906 0.188775 0.054718 -0.079339 -0.213400 0.090284 -0.043775
ヒドラゾノ化 -0.019480 0.179669 -0.058439 0.140709 -0.097399 0.101750 -0.136359 0.062790 -0.175318 0.023830 -0.214278 -0.015129 0.184020 -0.054089 0.145060 -0.093049 0.106100 -0.132008 0.067141 -0.170969 0.028181 -0.209927 -0.010779 0.188371 -0.049738 0.149411 -0.088696 0.110450 -0.127656 0.071491 -0.166615 0.032531 -0.205575 -0.006428 0.192720 -0.045388 0.153762 -0.084346 0.114802 -0.123309 0.075844 -0.162267 0.036885 -0.201225 -0.002078 0.197071 -0.041036 0.158113 -0.079994 0.119152 -0.118955 0.080194 -0.157917 0.041236 -0.196878 0.002272 0.201422 -0.036683 0.162464 -0.075647 0.123502 -0.114602 0.084544 -0.153566
加水分解 0.084812 -0.049246 -0.183304 0.120379 -0.013679 -0.147737 0.155945 0.021887 -0.112171 0.191511 0.057454 -0.076605 -0.210663 0.093020 -0.041038 -0.175096 0.128587 -0.005472 -0.139530 0.164153 0.030095 -0.103963 0.199719 0.065661 -0.068397 -0.202456 0.101228 -0.032831 -0.166888 0.136794 0.002735 -0.131323 0.172360 0.038303 -0.095756 0.207927 0.073869 -0.060190 -0.194247 0.109435 -0.024623 -0.158681 0.145002 0.010944 -0.123114 0.180568 0.046510 -0.087548 0.216135 0.082076 -0.051981 -0.186041 0.117642 -0.016415 -0.150472 0.153208 0.019150 -0.114906 0.188775 0.054718 -0.079339 -0.213400 0.090284 -0.043775
オキシム化 -0.194656 -0.180297 -0.165937 -0.151578 -0.137219 -0.122859 -0.108500 -0.094140 -0.079781 -0.065422 -0.051062 -0.036703 -0.022344 -0.007985 0.006375 0.020735 0.035094 0.049453 0.063813 0.078172 0.092531 0.106891 0.121250 0.135609 0.149969 0.164328 0.178687 0.193046 0.207407 -0.196265 -0.181906 -0.167546 -0.153188 -0.138828 -0.124468 -0.110110 -0.095750 -0.081390 -0.067032 -0.052672 -0.038312 -0.023953 -0.009592 0.004766 0.019125 0.033485 0.047841 0.062203 0.076564 0.090923 0.105281 0.119640 0.134001 0.148358 0.162719 0.177076 0.191438 0.205797 -0.197874 -0.183515 -0.169157 -0.154797 -0.140439 -0.126077
加水分解 0.084812 -0.049246 -0.183304 0.120379 -0.013679 -0.147737 0.155945 0.021887 -0.112171 0.191511 0.057454 -0.076605 -0.210663 0.093020 -0.041038 -0.175096 0.128587 -0.005472 -0.139530 0.164153 0.030095 -0.103963 0.199719 0.065661 -0.068397 -0.202456 0.101228 -0.032831 -0.166888 0.136794 0.002735 -0.131323 0.172360 0.038303 -0.095756 0.207927 0.073869 -0.060190 -0.194247 0.109435 -0.024623 -0.158681 0.145002 0.010944 -0.123114 0.180568 0.046510 -0.087548 0.216135 0.082076 -0.051981 -0.186041 0.117642 -0.016415 -0.150472 0.153208 0.019150 -0.114906 0.188775 0.054718 -0.079339 -0.213400 0.090284 -0.043775
ヒドラジド化 -0.022763 0.173774 -0.068290 0.128247 -0.113817 0.082720 -0.159344 0.037193 -0.204871 -0.008333 0.188204 -0.053860 0.142677 -0.099387 0.097150 -0.144914 0.051624 -0.190441 0.006097 0.202635 -0.039431 0.157106 -0.084957 0.111581 -0.130484 0.066054 -0.176010 0.020526 0.217065 -0.025002 0.171536 -0.070528 0.126010 -0.116052 0.080483 -0.161581 0.034957 -0.207107 -0.010571 0.185969 -0.056097 0.140439 -0.101623 0.094912 -0.147152 0.049388 -0.192678 0.003862 0.200398 -0.041668 0.154872 -0.087194 0.109343 -0.132720 0.063813 -0.178249 0.018287 0.214830 -0.027239 0.169298 -0.072765 0.123772 -0.118290 0.078246
加水分解 0.084812 -0.049246 -0.183304 0.120379 -0.013679 -0.147737 0.155945 0.021887 -0.112171 0.191511 0.057454 -0.076605 -0.210663 0.093020 -0.041038 -0.175096 0.128587 -0.005472 -0.139530 0.164153 0.030095 -0.103963 0.199719 0.065661 -0.068397 -0.202456 0.101228 -0.032831 -0.166888 0.136794 0.002735 -0.131323 0.172360 0.038303 -0.095756 0.207927 0.073869 -0.060190 -0.194247 0.109435 -0.024623 -0.158681 0.145002 0.010944 -0.123114 0.180568 0.046510 -0.087548 0.216135 0.082076 -0.051981 -0.186041 0.117642 -0.016415 -0.150472 0.153208 0.019150 -0.114906 0.188775 0.054718 -0.079339 -0.213400 0.090284 -0.043775
